file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\TestcontainersConfigurationTest.java,org.testcontainers.utility.TestcontainersConfigurationTest,shouldReadChecksFromEnvironment/0,FALSE,110,3,2,0,2,1,6,6,0,0,0,6,1,1,0,0,0,0,5,0,0,0,0,0,0,0,13,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\TestcontainersConfigurationTest.java,org.testcontainers.utility.TestcontainersConfigurationTest,shouldNotReadDockerSettingsFromEnvironmentWithTestcontainersPrefix/0,FALSE,130,3,2,0,2,1,5,5,0,0,0,5,1,1,0,0,0,0,7,0,0,0,0,0,0,0,15,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\TestcontainersConfigurationTest.java,org.testcontainers.utility.TestcontainersConfigurationTest,setUp/0,FALSE,24,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\TestcontainersConfigurationTest.java,org.testcontainers.utility.TestcontainersConfigurationTest,shouldNotReadDockerClientStrategyFromClasspathProperties/0,FALSE,152,3,2,0,2,1,6,5,0,1,0,6,1,1,0,0,0,0,2,0,1,0,0,0,0,0,22,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\TestcontainersConfigurationTest.java,org.testcontainers.utility.TestcontainersConfigurationTest,shouldNotReadReuseFromClasspathProperties/0,FALSE,222,3,2,0,2,1,4,5,0,0,0,4,1,1,0,0,0,0,4,0,0,0,0,0,0,0,15,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\TestcontainersConfigurationTest.java,org.testcontainers.utility.TestcontainersConfigurationTest,shouldReadDockerClientStrategyFromUserProperties/0,FALSE,164,3,2,0,2,1,4,4,0,0,0,4,1,1,0,0,0,0,4,0,0,0,0,0,0,0,16,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\TestcontainersConfigurationTest.java,org.testcontainers.utility.TestcontainersConfigurationTest,newConfig/0,FALSE,256,1,19,18,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\TestcontainersConfigurationTest.java,org.testcontainers.utility.TestcontainersConfigurationTest,shouldSubstituteImageNamesFromClasspathProperties/0,FALSE,31,4,3,0,3,1,5,4,0,0,0,5,1,1,0,0,0,0,5,0,0,0,0,0,0,0,16,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\TestcontainersConfigurationTest.java,org.testcontainers.utility.TestcontainersConfigurationTest,shouldReadReuseFromUserProperties/0,FALSE,230,3,2,0,2,1,5,5,0,0,0,5,1,1,0,0,0,0,4,0,0,0,0,0,0,0,14,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\TestcontainersConfigurationTest.java,org.testcontainers.utility.TestcontainersConfigurationTest,shouldReadDockerSettingsFromUserProperties/0,FALSE,141,3,2,0,2,1,5,5,0,0,0,5,1,1,0,0,0,0,7,0,0,0,0,0,0,0,12,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\TestcontainersConfigurationTest.java,org.testcontainers.utility.TestcontainersConfigurationTest,shouldReadDockerClientStrategyFromEnvironment/0,FALSE,174,3,2,0,2,1,5,5,0,0,0,5,1,1,0,0,0,0,5,0,0,0,0,0,0,0,15,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\TestcontainersConfigurationTest.java,org.testcontainers.utility.TestcontainersConfigurationTest,shouldSubstituteImageNamesFromEnvironmentVariables/0,FALSE,51,4,3,0,3,1,5,4,0,0,0,5,1,1,0,0,0,0,5,0,0,0,0,0,0,0,17,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\TestcontainersConfigurationTest.java,org.testcontainers.utility.TestcontainersConfigurationTest,shouldReadReuseFromEnvironment/0,FALSE,238,3,2,0,2,1,6,6,0,0,0,6,1,1,0,0,0,0,5,0,0,0,0,0,0,0,13,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\TestcontainersConfigurationTest.java,org.testcontainers.utility.TestcontainersConfigurationTest,shouldApplySettingsInOrder/0,FALSE,61,3,2,0,2,1,5,9,0,0,0,5,1,1,0,0,0,0,22,0,0,0,0,0,0,0,15,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\test\java\org\testcontainers\utility\TestcontainersConfigurationTest.java,org.testcontainers.utility.TestcontainersConfigurationTest,shouldNotReadChecksFromClasspathProperties/0,FALSE,94,3,2,0,2,1,4,5,0,0,0,4,1,1,0,0,0,0,4,0,0,0,0,0,0,0,15,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\docs\examples\junit4\generic\src\test\java\generic\ContainerCreationTest.java,generic.ContainerCreationTest,testStartup/0,FALSE,41,2,1,0,1,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\couchbase\src\main\java\org\testcontainers\couchbase\BucketDefinition.java,org.testcontainers.couchbase.BucketDefinition,withQuota/1[int],FALSE,53,1,0,0,0,2,0,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,24,1,0,TRUE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\couchbase\src\main\java\org\testcontainers\couchbase\BucketDefinition.java,org.testcontainers.couchbase.BucketDefinition,getQuota/0,FALSE,84,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\couchbase\src\main\java\org\testcontainers\couchbase\BucketDefinition.java,org.testcontainers.couchbase.BucketDefinition,hasFlushEnabled/0,FALSE,76,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\couchbase\src\main\java\org\testcontainers\couchbase\BucketDefinition.java,org.testcontainers.couchbase.BucketDefinition,BucketDefinition/1[java.lang.String],TRUE,32,0,3,3,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\couchbase\src\main\java\org\testcontainers\couchbase\BucketDefinition.java,org.testcontainers.couchbase.BucketDefinition,hasPrimaryIndex/0,FALSE,80,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\couchbase\src\main\java\org\testcontainers\couchbase\BucketDefinition.java,org.testcontainers.couchbase.BucketDefinition,withPrimaryIndex/1[boolean],FALSE,67,1,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0,TRUE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\couchbase\src\main\java\org\testcontainers\couchbase\BucketDefinition.java,org.testcontainers.couchbase.BucketDefinition,getName/0,FALSE,72,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\couchbase\src\main\java\org\testcontainers\couchbase\BucketDefinition.java,org.testcontainers.couchbase.BucketDefinition,withFlushEnabled/1[boolean],FALSE,42,1,1,1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0,TRUE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\mongodb\src\main\java\org\testcontainers\containers\MongoDBContainer.java,org.testcontainers.containers.MongoDBContainer,MongoDBContainer/1[java.lang.String],TRUE,40,1,3,3,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\mongodb\src\main\java\org\testcontainers\containers\MongoDBContainer.java,org.testcontainers.containers.MongoDBContainer,MongoDBContainer/0,TRUE,36,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,TRUE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\mongodb\src\main\java\org\testcontainers\containers\MongoDBContainer.java,org.testcontainers.containers.MongoDBContainer,checkMongoNodeExitCode/1[Container.ExecResult],FALSE,93,2,2,1,1,2,4,7,0,1,1,4,0,0,0,1,0,0,1,0,1,0,1,0,0,0,25,2,1,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\mongodb\src\main\java\org\testcontainers\containers\MongoDBContainer.java,org.testcontainers.containers.MongoDBContainer,buildMongoEvalCommand/1[java.lang.String],FALSE,89,0,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,2,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\mongodb\src\main\java\org\testcontainers\containers\MongoDBContainer.java,org.testcontainers.containers.MongoDBContainer,checkMongoNodeExitCodeAfterWaiting/1[Container.ExecResult],FALSE,116,2,2,1,1,2,3,7,0,1,1,3,0,0,0,1,0,0,1,0,1,0,1,0,0,0,39,2,1,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\mongodb\src\main\java\org\testcontainers\containers\MongoDBContainer.java,org.testcontainers.containers.MongoDBContainer,getConnectionString/0,FALSE,58,0,1,1,0,1,3,3,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,1,0,TRUE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\mongodb\src\main\java\org\testcontainers\containers\MongoDBContainer.java,org.testcontainers.containers.MongoDBContainer,getReplicaSetUrl/0,FALSE,67,1,1,0,1,1,1,3,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,TRUE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\mongodb\src\main\java\org\testcontainers\containers\MongoDBContainer.java,org.testcontainers.containers.MongoDBContainer,buildMongoWaitCommand/0,FALSE,101,0,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,0,0,14,2,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\mongodb\src\main\java\org\testcontainers\containers\MongoDBContainer.java,org.testcontainers.containers.MongoDBContainer,getReplicaSetUrl/1[java.lang.String],FALSE,77,1,2,1,1,2,2,6,1,0,1,2,1,1,0,0,0,0,2,0,0,1,1,0,0,0,23,1,0,TRUE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\mongodb\src\main\java\org\testcontainers\containers\MongoDBContainer.java,org.testcontainers.containers.MongoDBContainer,MongoDBContainer/1[org.testcontainers.containers.DockerImageName],TRUE,44,1,0,0,0,1,5,7,0,0,1,5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,28,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\mongodb\src\main\java\org\testcontainers\containers\MongoDBContainer.java,org.testcontainers.containers.MongoDBContainer,initReplicaSet/0,FALSE,128,3,5,1,4,1,7,10,0,2,0,7,4,1,0,0,0,0,3,0,2,0,0,0,0,0,32,2,4,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\mongodb\src\main\java\org\testcontainers\containers\MongoDBContainer.java,org.testcontainers.containers.MongoDBContainer,containerIsStarted/1[org.testcontainers.containers.InspectContainerResponse],FALSE,85,2,1,0,1,1,1,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\dockerclient\NpipeSocketClientProviderStrategy.java,org.testcontainers.dockerclient.NpipeSocketClientProviderStrategy,getTransportConfig/0,FALSE,21,1,0,0,0,1,4,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\dockerclient\NpipeSocketClientProviderStrategy.java,org.testcontainers.dockerclient.NpipeSocketClientProviderStrategy,getPriority/0,FALSE,36,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\dockerclient\NpipeSocketClientProviderStrategy.java,org.testcontainers.dockerclient.NpipeSocketClientProviderStrategy,isApplicable/0,FALSE,26,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\dockerclient\NpipeSocketClientProviderStrategy.java,org.testcontainers.dockerclient.NpipeSocketClientProviderStrategy,getDescription/0,FALSE,31,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,15,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\modules\hivemq\src\test\java\org\testcontainers\hivemq\HiveMQExtensionTest.java,org.testcontainers.hivemq.HiveMQExtensionTest,builder_classDoesNotImplementExtensionMain_exception/0,FALSE,10,2,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,"withEnv/2[java.lang.String,java.lang.String]",FALSE,513,2,1,0,1,1,2,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,"followLogs/2[java.lang.String,java.util.function.Consumer<org.testcontainers.containers.output.OutputFrame>]",FALSE,605,2,1,0,1,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,"DockerComposeContainer/2[java.lang.String,java.io.File[]]",TRUE,135,0,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,"withLogConsumer/2[java.lang.String,java.util.function.Consumer<org.testcontainers.containers.output.OutputFrame>]",FALSE,562,3,2,0,2,1,5,7,1,2,2,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,44,1,0,TRUE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,withOptions/1[java.lang.String[]],FALSE,586,2,1,0,1,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0,TRUE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,withPull/1[boolean],FALSE,538,2,1,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,TRUE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,stop/0,FALSE,362,3,4,0,4,2,4,15,0,1,0,4,0,0,0,1,1,0,2,0,3,1,3,0,0,0,18,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,"withScaledService/2[java.lang.String,int]",FALSE,507,2,1,0,1,1,2,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,randomProjectId/0,FALSE,613,1,1,0,1,1,2,3,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,2,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,withBuild/1[boolean],FALSE,576,2,1,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,TRUE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,"withEnv/1[java.util.Map<java.lang.String,java.lang.String>]",FALSE,518,2,1,0,1,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,"apply/2[org.testcontainers.containers.Statement,org.testcontainers.containers.Description]",FALSE,152,2,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,DockerComposeContainer/1[java.util.List<java.io.File>],TRUE,131,1,1,0,1,1,2,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,runWithCompose/1[java.lang.String],FALSE,324,3,5,0,5,2,6,12,0,1,1,6,0,0,0,0,0,0,1,0,2,0,1,0,0,0,15,2,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,createServiceInstance/1[org.testcontainers.containers.Container],FALSE,291,4,6,0,6,2,10,10,0,4,1,10,0,0,0,0,0,0,0,1,3,0,1,0,0,1,24,2,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,"withExposedService/3[java.lang.String,int,org.testcontainers.containers.wait.strategy.WaitStrategy]",FALSE,397,7,6,0,6,1,8,9,1,3,3,8,0,0,0,0,0,0,1,0,2,1,0,0,0,1,20,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,getContainerByServiceName/1[java.lang.String],FALSE,601,1,2,2,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,"waitUntilServiceStarted/2[java.lang.String,org.testcontainers.containers.ComposeServiceWaitStrategyTarget]",FALSE,311,2,1,0,1,2,2,6,0,1,2,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11,2,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,withRemoveImages/1[org.testcontainers.containers.DockerComposeContainer.RemoveImages],FALSE,596,3,1,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,TRUE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,finished/1[org.testcontainers.containers.Description],FALSE,172,2,2,1,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,getServiceNameFromContainer/1[org.testcontainers.containers.Container],FALSE,318,1,0,0,0,1,3,5,1,2,1,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0,7,2,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,createServices/0,FALSE,223,1,2,0,2,4,14,15,0,4,0,14,0,0,0,0,0,0,8,0,6,4,1,0,0,1,17,2,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,withLocalCompose/1[boolean],FALSE,528,2,2,1,1,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,TRUE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,"addWaitStrategy/2[java.lang.String,org.testcontainers.containers.wait.strategy.WaitStrategy]",FALSE,438,3,3,0,3,1,4,7,1,2,2,4,0,0,0,0,0,0,0,1,1,0,1,0,0,1,5,2,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,"waitingFor/2[java.lang.String,org.testcontainers.containers.wait.strategy.WaitStrategy]",FALSE,457,4,3,0,3,1,3,5,1,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0,TRUE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,"DockerComposeContainer/2[java.lang.String,java.util.List<java.io.File>]",TRUE,139,3,3,0,3,1,2,7,0,0,2,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,optionsAsString/0,FALSE,259,0,0,0,0,2,4,9,2,1,0,4,0,0,0,1,0,0,2,1,1,1,1,0,0,0,3,2,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,"withExposedService/2[java.lang.String,int]",FALSE,380,3,5,3,2,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,pullImages/0,FALSE,193,4,4,0,4,2,9,12,0,1,0,9,0,0,0,0,1,0,2,0,0,0,2,0,0,1,37,2,2,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,"failed/2[java.lang.Throwable,org.testcontainers.containers.Description]",FALSE,168,1,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,"DockerComposeContainer/2[java.io.File,java.lang.String]",TRUE,123,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,starting/1[org.testcontainers.containers.Description],FALSE,158,2,2,1,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,startAmbassadorContainers/0,FALSE,355,1,1,0,1,2,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,withServices/1[java.lang.String[]],FALSE,218,3,1,0,1,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,registerContainersForShutdown/0,FALSE,338,1,2,0,2,1,3,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,"getServicePort/2[java.lang.String,java.lang.Integer]",FALSE,487,2,9,7,2,2,4,9,1,1,2,4,0,0,0,1,0,0,6,0,1,1,1,0,0,0,51,1,0,TRUE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,"getServiceHost/2[java.lang.String,java.lang.Integer]",FALSE,473,1,5,4,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,TRUE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,self/0,FALSE,609,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,start/0,FALSE,177,1,8,3,5,3,6,16,0,0,0,6,0,0,0,0,1,0,1,0,0,0,3,0,0,0,27,1,1,FALSE
C:\Users\OOPS\Downloads\testcontainers-java-master\core\src\main\java\org\testcontainers\containers\DockerComposeContainer.java,org.testcontainers.containers.DockerComposeContainer,succeeded/1[org.testcontainers.containers.Description],FALSE,164,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,FALSE
